Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Clinton,40.75910089,-73.99611936,Little Pie Company,40.75950656369549,-73.99319888622144,Pie Shop
Clinton,40.75910089,-73.99611936,Stage 42,40.758866974859906,-73.9938772234132,Theater
Clinton,40.75910089,-73.99611936,Walter's Cottage,40.75992709705884,-73.99529415340317,Sports Bar
Clinton,40.75910089,-73.99611936,YOTEL New York,40.759171152139054,-73.99526845262133,Hotel
Clinton,40.75910089,-73.99611936,Pod Times Square,40.75821446509751,-73.99315501347948,Hotel
Clinton,40.75910089,-73.99611936,Capizzi,40.757312071957266,-73.99346864470768,Pizza Place
Clinton,40.75910089,-73.99611936,Ada’s Place,40.757646,-73.997997,Cocktail Bar
Clinton,40.75910089,-73.99611936,Treehaus,40.75929315254038,-73.99463256024305,Food Court
Clinton,40.75910089,-73.99611936,M Club at MiMA,40.75882771990531,-73.9948342220298,Lounge
Clinton,40.75910089,-73.99611936,Life Time Athletic at Sky,40.76115126873309,-73.99913217426928,Gym
Clinton,40.75910089,-73.99611936,Oslo Coffee Roasters,40.760512,-73.998985,Coffee Shop
Clinton,40.75910089,-73.99611936,Brooklyn Fare,40.75613,-73.996614,Supermarket
Clinton,40.75910089,-73.99611936,West Side Steakhouse,40.76052125924629,-73.99492145506794,Steakhouse
Clinton,40.75910089,-73.99611936,Yotel - Rooftop Cinema Club,40.759429476399106,-73.99504653708904,Movie Theater
Clinton,40.75910089,-73.99611936,Baryshnikov Arts Center,40.7562834864242,-73.99718114055341,Theater
Clinton,40.75910089,-73.99611936,Manhattan Plaza Park,40.75989807538225,-73.99444862120194,Park
Clinton,40.75910089,-73.99611936,Shorty's,40.75815902743957,-73.99280273587476,Sandwich Place
Clinton,40.75910089,-73.99611936,Sea Breeze Fish Market,40.75717683936692,-73.99351769091956,Seafood Restaurant
Clinton,40.75910089,-73.99611936,Sunac Natural Food,40.76072453468411,-73.99842514475792,Health Food Store
Clinton,40.75910089,-73.99611936,505W37,40.75690858825211,-73.99800734510892,Residential Building (Apartment / Condo)
Clinton,40.75910089,-73.99611936,The Westside Theater,40.75935013765587,-73.99276473897154,Indie Theater
Clinton,40.75910089,-73.99611936,Chez Josephine,40.75874739808714,-73.99339660073383,French Restaurant
Clinton,40.75910089,-73.99611936,DiMenna Center for Classical Music,40.75632282156117,-73.99719159820236,Music School
Clinton,40.75910089,-73.99611936,Voices of Gotham,40.757215262047424,-73.99438169874057,Concert Hall
Clinton,40.75910089,-73.99611936,Theater Row - The Acorn,40.7585514688034,-73.9934189068339,Theater
Clinton,40.75910089,-73.99611936,Veritas Studio Wines,40.76216482709867,-73.99562415236564,Wine Shop
Clinton,40.75910089,-73.99611936,TITLE Boxing Club NYC - Midtown West,40.75636043759353,-73.99731271933179,Gym / Fitness Center
Clinton,40.75910089,-73.99611936,Grace Wine & Spirits,40.76074421957208,-73.99440318346024,Wine Shop
Clinton,40.75910089,-73.99611936,The Actors Studio,40.76033891491542,-73.99328012583598,Theater
Clinton,40.75910089,-73.99611936,La Vela Dining & Bar,40.76115612063494,-73.9981398392287,Italian Restaurant
Clinton,40.75910089,-73.99611936,Chef's Table At Brooklyn Fare,40.75602376620261,-73.99636631297123,American Restaurant
Clinton,40.75910089,-73.99611936,Ample Hills Creamery,40.76245082042913,-73.99707133667775,Ice Cream Shop
Clinton,40.75910089,-73.99611936,The Alice Griffin Jewel Box Theatre,40.75946288301485,-73.99518523786081,Theater
Clinton,40.75910089,-73.99611936,Legacy Records,40.757565,-73.9981106,American Restaurant
Clinton,40.75910089,-73.99611936,The Lion Theatre - Theater Row,40.75858296373533,-73.99318210654602,Theater
Clinton,40.75910089,-73.99611936,Naked Boys Singing!,40.758602332277874,-73.9932672623801,Indie Theater
Clinton,40.75910089,-73.99611936,Astro Dog Run,40.75808111019388,-73.9970210180508,Dog Run
Clinton,40.75910089,-73.99611936,Terra Market,40.75686356881963,-73.9937370791919,Organic Grocery
Clinton,40.75910089,-73.99611936,Gotham West Market,40.76247485468297,-73.99700918734288,Food Court
Clinton,40.75910089,-73.99611936,The Marshal,40.7613412833165,-73.9942768975244,New American Restaurant
Clinton,40.75910089,-73.99611936,Domus,40.76007613776004,-73.99239962486234,Gift Shop
Clinton,40.75910089,-73.99611936,Grand Cru Wine & Spirits,40.76141099997067,-73.99771927038316,Wine Shop
Clinton,40.75910089,-73.99611936,505W37 Gym,40.75727530635666,-73.99779701418834,Gym
Clinton,40.75910089,-73.99611936,Hellcat Annie's Tap Room,40.76153217870817,-73.99418063601553,Bar
Clinton,40.75910089,-73.99611936,Club 7 By Iowa Sports,40.76082717166776,-73.99912031260314,Gym
Clinton,40.75910089,-73.99611936,Peter Jay Sharp Theater @ Playwrights Horizons,40.75878164659292,-73.99352456158583,Indie Theater
Clinton,40.75910089,-73.99611936,Wine Escape,40.759914853622604,-73.99219335633057,Wine Bar
Clinton,40.75910089,-73.99611936,New Dramatists,40.76010272025666,-73.99299719206462,Theater
Clinton,40.75910089,-73.99611936,The Spa at the OUT NYC,40.759511052405415,-73.9967572111677,Spa
Clinton,40.75910089,-73.99611936,Distrikt Hotel,40.75670714599083,-73.99287335653906,Hotel
Clinton,40.75910089,-73.99611936,West Vibe Salon + Beauty,40.76179385819139,-73.99271932252522,Spa
Clinton,40.75910089,-73.99611936,yotel galley,40.759181749320184,-73.99551339388837,Hotel Bar
Clinton,40.75910089,-73.99611936,Empire Coffee & Tea,40.75801695174228,-73.99289785463402,Coffee Shop
Clinton,40.75910089,-73.99611936,Farida,40.755721641233336,-73.99462746829839,Caucasian Restaurant
Clinton,40.75910089,-73.99611936,Theater Row - The Beckett,40.758205614500774,-73.99359471003437,Theater
Clinton,40.75910089,-73.99611936,Chimichurri Grill,40.759228888558525,-73.9920324585986,Steakhouse
Clinton,40.75910089,-73.99611936,City Sandwich,40.760606,-73.99123,Sandwich Place
Clinton,40.75910089,-73.99611936,Lansdowne Road,40.7606252623736,-73.99492382679445,Pub
Clinton,40.75910089,-73.99611936,West Bank Cafe,40.75865263806992,-73.99309881846278,American Restaurant
Clinton,40.75910089,-73.99611936,Oaxaca Taqueria,40.75989403625988,-73.99214544534135,Taco Place
Clinton,40.75910089,-73.99611936,Romeo and Juliet Coffee,40.760726,-73.997724,Coffee Shop
Clinton,40.75910089,-73.99611936,Bea,40.759434,-73.99243,New American Restaurant
Clinton,40.75910089,-73.99611936,Silver Towers 7th Floor Gym/Pool/Lounge/Roof,40.76063181255091,-73.99924872560831,Gym / Fitness Center
Clinton,40.75910089,-73.99611936,MPHC Climbing Gym,40.75965729339654,-73.99408787051208,Rock Climbing Spot
Clinton,40.75910089,-73.99611936,Theater Row,40.758483322270166,-73.99348797815622,Theater
Clinton,40.75910089,-73.99611936,Clinton Gourmet Market,40.76195973895934,-73.9937603585276,Deli / Bodega
Clinton,40.75910089,-73.99611936,Bird & Branch,40.76023380705023,-73.99092742659005,Coffee Shop
Clinton,40.75910089,-73.99611936,Rudy's Bar & Grill,40.7599319591241,-73.99159047097984,Dive Bar
Clinton,40.75910089,-73.99611936,Manhattan Plaza Racquet Club,40.75818343619352,-73.99287325148194,Tennis Court
Clinton,40.75910089,-73.99611936,BÀO Tea House,40.758108,-73.992337,Tea Room
Clinton,40.75910089,-73.99611936,Gourmet Unlimited Deli,40.76028219096396,-73.99511881805807,Sandwich Place
Clinton,40.75910089,-73.99611936,Odyssey Wine & Spirits,40.75691333878634,-73.99756465578261,Wine Shop
Clinton,40.75910089,-73.99611936,Red Poke,40.759032579304254,-73.99199356946293,Poke Place
Clinton,40.75910089,-73.99611936,Tim Ho Wan,40.75936042286173,-73.99187086554677,Dim Sum Restaurant
Clinton,40.75910089,-73.99611936,Turco Mediterranean Grill,40.75915761782478,-73.99202212667944,Mediterranean Restaurant
Clinton,40.75910089,-73.99611936,Schmackary's,40.76007,-73.990815,Bakery
Clinton,40.75910089,-73.99611936,Playboy Club New York,40.76000023219246,-73.99636724453029,Lounge
Clinton,40.75910089,-73.99611936,Tavola,40.75553079277017,-73.99476881950281,Italian Restaurant
Clinton,40.75910089,-73.99611936,44 & X,40.76102377100562,-73.99451778340418,American Restaurant
Clinton,40.75910089,-73.99611936,5 Napkin Burger,40.760180000000005,-73.9910951312828,Burger Joint
Clinton,40.75910089,-73.99611936,International Grocery,40.757260479117356,-73.99354715747175,Grocery Store
Clinton,40.75910089,-73.99611936,Friedman's,40.75527060199177,-73.99850924419557,American Restaurant
Clinton,40.75910089,-73.99611936,Blossom Du Jour,40.75943408106111,-73.99184750984575,Vegetarian / Vegan Restaurant
Clinton,40.75910089,-73.99611936,The Polynesian,40.75822691409574,-73.99270425389066,Tiki Bar
Clinton,40.75910089,-73.99611936,The Jolly Goat Coffee Bar,40.76324477334396,-73.99416619410337,Coffee Shop
Clinton,40.75910089,-73.99611936,Samba Kitchen & Bar,40.76084547054624,-73.99089641997587,Brazilian Restaurant
Clinton,40.75910089,-73.99611936,Sticky's Finger Joint,40.758815619865814,-73.99199218650818,Fried Chicken Joint
Clinton,40.75910089,-73.99611936,Adella Wine Bar,40.75945554568737,-73.9930377008285,Wine Bar
Clinton,40.75910089,-73.99611936,Hell's Chicken,40.76169618500672,-73.99404735425337,Fried Chicken Joint
East Harlem,40.79224947,-73.94418223,East Harlem Bottling Co.,40.793024298345586,-73.94572705216947,Beer Bar
East Harlem,40.79224947,-73.94418223,Pioneers' Gate,40.792023410946506,-73.9455877465435,Park
East Harlem,40.79224947,-73.94418223,Malii,40.789524977200365,-73.94323226322045,Thai Restaurant
East Harlem,40.79224947,-73.94418223,Bangklyn East Harlem,40.790287,-73.943054,Thai Restaurant
East Harlem,40.79224947,-73.94418223,Cascolate Latin Bistro,40.79278747455707,-73.94082990399929,Mexican Restaurant
East Harlem,40.79224947,-73.94418223,Ricardo Steak House,40.793434739595234,-73.94047119574417,Steakhouse
East Harlem,40.79224947,-73.94418223,Amor Cubano,40.794829490147166,-73.94253551564837,Cuban Restaurant
East Harlem,40.79224947,-73.94418223,Lupita's Restaurant,40.79015889022545,-73.94292951878377,Mexican Restaurant
East Harlem,40.79224947,-73.94418223,El Chevere Cuchifritos,40.79399379623322,-73.9429713835459,Latin American Restaurant
East Harlem,40.79224947,-73.94418223,Savoy Bakery,40.79445562343889,-73.94352574749051,Bakery
East Harlem,40.79224947,-73.94418223,Smashiess,40.790268078798725,-73.94730036307469,Sandwich Place
East Harlem,40.79224947,-73.94418223,Duane Reade,40.7913539,-73.9446192,Pharmacy
East Harlem,40.79224947,-73.94418223,Mountain Bird,40.793851,-73.939942,French Restaurant
East Harlem,40.79224947,-73.94418223,Lorenz Latin Dance Studio,40.79365952280243,-73.94024419226427,Dance Studio
East Harlem,40.79224947,-73.94418223,Women's World of Boxing,40.793549,-73.940495,Gym
East Harlem,40.79224947,-73.94418223,The Lexington Social,40.79059415096985,-73.94751617338258,Cocktail Bar
East Harlem,40.79224947,-73.94418223,El Caribeno,40.79155043218609,-73.94672307784491,Spanish Restaurant
East Harlem,40.79224947,-73.94418223,Cafe Ollin,40.79106649607545,-73.93959460113427,Mexican Restaurant
East Harlem,40.79224947,-73.94418223,El Aguila,40.790464021675085,-73.94760191291729,Mexican Restaurant
East Harlem,40.79224947,-73.94418223,Graffiti Hall Of Fame,40.79201846446024,-73.94559553652047,Street Art
East Harlem,40.79224947,-73.94418223,T-Mobile,40.79129,-73.945238,Mobile Phone Shop
East Harlem,40.79224947,-73.94418223,La Fonda,40.79179662506969,-73.94510877894834,Latin American Restaurant
East Harlem,40.79224947,-73.94418223,Specs For Less,40.791126,-73.94539999999999,Doctor's Office
East Harlem,40.79224947,-73.94418223,La Nostra Pizzeria,40.79312695201179,-73.9404248930157,Pizza Place
East Harlem,40.79224947,-73.94418223,Petland Discounts,40.792596437184564,-73.94431293010712,Pet Store
East Harlem,40.79224947,-73.94418223,Brisas Del Mar,40.79517112580391,-73.94424891591386,Seafood Restaurant
East Harlem,40.79224947,-73.94418223,Sidewalk Tacos,40.792928,-73.940424,Taco Place
East Harlem,40.79224947,-73.94418223,Pee Dee Steak House,40.79425972112027,-73.94275415185164,Steakhouse
East Harlem,40.79224947,-73.94418223,106 & Park Avenue,40.79301881008675,-73.94794464111328,Historic Site
East Harlem,40.79224947,-73.94418223,Goliath RF,40.791118987254116,-73.94553236075512,Clothing Store
East Harlem,40.79224947,-73.94418223,Frenchy Cafe NYC,40.78980349960703,-73.94816422034151,Café
East Harlem,40.79224947,-73.94418223,Dunkin',40.79289946208177,-73.94403730751554,Donut Shop
East Harlem,40.79224947,-73.94418223,Brothers Bakery & Cafe,40.79378547424904,-73.9401543568426,Bakery
East Harlem,40.79224947,-73.94418223,Bosie Bakery,40.792936553481525,-73.94070249214566,Bakery
East Harlem,40.79224947,-73.94418223,Absolute Thai Restaurant,40.78920165381754,-73.94844039571389,Thai Restaurant
East Harlem,40.79224947,-73.94418223,The Poets Den Theater,40.791529353474424,-73.9407678428102,Performing Arts Venue
East Harlem,40.79224947,-73.94418223,Blue Line Deli & Grocery (Hajji's),40.7921117120659,-73.93824256642792,Deli / Bodega
East Harlem,40.79224947,-73.94418223,Lechonera El Barrio,40.78986835379094,-73.94652720757209,Latin American Restaurant
East Harlem,40.79224947,-73.94418223,Chase Bank,40.791845,-73.944777,Bank
East Harlem,40.79224947,-73.94418223,La Tropezienne Bakery,40.79197800258682,-73.93828014505316,Bakery
East Harlem,40.79224947,-73.94418223,Ranch Market,40.7943854763887,-73.9490098419699,Restaurant
East Harlem,40.79224947,-73.94418223,Neapolitan Express,40.794220063743225,-73.94101743928908,Pizza Place
East Harlem,40.79224947,-73.94418223,Harlem Shake,40.79383659736653,-73.93999542541836,Burger Joint
East Harlem,40.79224947,-73.94418223,Chase Bank,40.79102135849797,-73.94250981509686,Bank
East Harlem,40.79224947,-73.94418223,El Tepeyac Grocery,40.78993217695178,-73.94803047180176,Grocery Store
East Harlem,40.79224947,-73.94418223,Pretty Nail No 1,40.78807742617483,-73.94424004280967,Spa
East Harlem,40.79224947,-73.94418223,Emmerson Gourmet,40.78838866659522,-73.94714428154488,Deli / Bodega
East Harlem,40.79224947,-73.94418223,Dear Mama,40.7917785,-73.9406204,Café
East Harlem,40.79224947,-73.94418223,Lupita's Restaurant,40.78914035356812,-73.94834972264611,Mexican Restaurant
East Village,40.72784678,-73.98222617,Good Beer NYC,40.727643,-73.983835,Beer Store
East Village,40.72784678,-73.98222617,Kura,40.726802644699376,-73.98344407523645,Japanese Restaurant
East Village,40.72784678,-73.98222617,Boris & Horton,40.72914168615455,-73.98133283861844,Pet Café
East Village,40.72784678,-73.98222617,Smør,40.729295443951536,-73.9815205335617,Scandinavian Restaurant
East Village,40.72784678,-73.98222617,Westville East,40.7284276229589,-73.98189363635092,American Restaurant
East Village,40.72784678,-73.98222617,Tompkins Square Park Dog Run,40.726538217082236,-73.98129681824855,Dog Run
East Village,40.72784678,-73.98222617,Tompkins Square Bagels,40.72817262667757,-73.98205369975292,Bagel Shop
East Village,40.72784678,-73.98222617,Cafe Mogador,40.72727735358458,-73.98450529800188,Moroccan Restaurant
East Village,40.72784678,-73.98222617,Gomi,40.72894122087942,-73.98145510260615,Wine Bar
East Village,40.72784678,-73.98222617,Joe & Pat's Pizzeria and Restaurant,40.72891620190647,-73.98405621371711,Pizza Place
East Village,40.72784678,-73.98222617,Raclette,40.728835877525746,-73.98077759895865,Swiss Restaurant
East Village,40.72784678,-73.98222617,Hanoi House,40.7269053677238,-73.98360309256832,Vietnamese Restaurant
East Village,40.72784678,-73.98222617,Tompkins Square Park,40.72661158206784,-73.98239745363456,Park
East Village,40.72784678,-73.98222617,Barnyard,40.727234,-73.979772,Cheese Shop
East Village,40.72784678,-73.98222617,Ninth Street Espresso,40.72707176407598,-73.98010700941086,Coffee Shop
East Village,40.72784678,-73.98222617,Juice Vitality,40.729714154152404,-73.98365020751953,Juice Bar
East Village,40.72784678,-73.98222617,Confectionery!,40.727384403659435,-73.98290563028586,Dessert Shop
East Village,40.72784678,-73.98222617,Maiden Lane,40.72695098395758,-73.98000159879302,Bar
East Village,40.72784678,-73.98222617,Thursday Kitchen,40.727660587863404,-73.98376058578447,Korean Restaurant
East Village,40.72784678,-73.98222617,Xe Máy Sandwich Shop,40.727435002070386,-73.98483464336338,Vietnamese Restaurant
East Village,40.72784678,-73.98222617,Ray's Candy Store,40.72617235930061,-73.98341894976275,Dessert Shop
East Village,40.72784678,-73.98222617,Avant Garden,40.72616113541542,-73.98386607655708,Vegetarian / Vegan Restaurant
East Village,40.72784678,-73.98222617,Miss Lily's 7A,40.72605803974587,-73.98368581540872,Caribbean Restaurant
East Village,40.72784678,-73.98222617,Mikey Likes It Ice Cream,40.729283,-73.981228,Ice Cream Shop
East Village,40.72784678,-73.98222617,Crif Dogs,40.727019990853925,-73.98382440512454,Hot Dog Joint
East Village,40.72784678,-73.98222617,convive,40.72918785579085,-73.98125624082842,Wine Shop
East Village,40.72784678,-73.98222617,Pylos,40.7261887186205,-73.9839939152354,Greek Restaurant
East Village,40.72784678,-73.98222617,Russo’s Mozzarella & Pasta,40.72951,-73.984298,Gourmet Shop
East Village,40.72784678,-73.98222617,TabeTomo,40.72688545881415,-73.98292005947884,Ramen Restaurant
East Village,40.72784678,-73.98222617,Village Square Pizza,40.72746410480142,-73.98251488833888,Pizza Place
East Village,40.72784678,-73.98222617,Ruffian Wine Bar & Chef's Table,40.7263230093044,-73.98413564578144,Wine Bar
East Village,40.72784678,-73.98222617,Craft + Carry,40.726927,-73.984149,Beer Bar
East Village,40.72784678,-73.98222617,Pink Olive,40.7274574687128,-73.98306512642401,Gift Shop
East Village,40.72784678,-73.98222617,Mama Fina's,40.72822177868777,-73.98202237515753,Filipino Restaurant
East Village,40.72784678,-73.98222617,Enchantments,40.72768990194542,-73.98367391233779,Hobby Shop
East Village,40.72784678,-73.98222617,The Garret,40.729448,-73.980882,Speakeasy
East Village,40.72784678,-73.98222617,Blind Barber,40.726963869851524,-73.98028093808843,Salon / Barbershop
East Village,40.72784678,-73.98222617,Whitmans,40.7279733967652,-73.98429759357843,Burger Joint
East Village,40.72784678,-73.98222617,Veniero’s Pasticceria & Caffe,40.72952615888893,-73.984342280321,Bakery
East Village,40.72784678,-73.98222617,Westville Bakery,40.727705,-73.983318,Bakery
East Village,40.72784678,-73.98222617,Baker's Pizza,40.729359365887,-73.9811407089682,Pizza Place
East Village,40.72784678,-73.98222617,Proletariat,40.727308189459706,-73.98457230106891,Bar
East Village,40.72784678,-73.98222617,Russian & Turkish Baths,40.72835297403382,-73.98350442381329,Spa
East Village,40.72784678,-73.98222617,Au Za'atar,40.72909163920429,-73.98136338978036,Middle Eastern Restaurant
East Village,40.72784678,-73.98222617,Ferns,40.72889978279074,-73.9843492046894,Bar
East Village,40.72784678,-73.98222617,East Village Organic,40.727163233177905,-73.9853185415268,Organic Grocery
East Village,40.72784678,-73.98222617,Alphabet Scoop,40.72769323794557,-73.98004649640905,Ice Cream Shop
East Village,40.72784678,-73.98222617,Zaragoza Mexican Deli-Grocery,40.72995336239989,-73.98073859848814,Mexican Restaurant
East Village,40.72784678,-73.98222617,Chinese Graffiti,40.728282,-73.981952,Chinese Restaurant
East Village,40.72784678,-73.98222617,Davey's Ice Cream,40.72783939272356,-73.98517334770769,Ice Cream Shop
East Village,40.72784678,-73.98222617,Brodo,40.73019725244414,-73.98344991665756,Soup Place
East Village,40.72784678,-73.98222617,Hearth,40.730032,-73.983304,Italian Restaurant
East Village,40.72784678,-73.98222617,Taqueria St. Marks,40.727781248606306,-73.98553519116716,Mexican Restaurant
East Village,40.72784678,-73.98222617,East Village Vintage Collective,40.72827101565283,-73.97933453321457,Thrift / Vintage Store
East Village,40.72784678,-73.98222617,Lovers of Today,40.725757,-73.983281,Cocktail Bar
East Village,40.72784678,-73.98222617,PDT (Please Don't Tell),40.72707323918538,-73.98383234516828,Speakeasy
East Village,40.72784678,-73.98222617,Amor y Amargo,40.725732235492906,-73.98429661989212,Cocktail Bar
East Village,40.72784678,-73.98222617,Tompkins Square Greenmarket,40.72617128657612,-73.98332609372059,Farmers Market
East Village,40.72784678,-73.98222617,Academy Records,40.729733506009715,-73.98272759573936,Record Shop
East Village,40.72784678,-73.98222617,Stuffed Ice Cream,40.72795867634158,-73.98516172488618,Ice Cream Shop
East Village,40.72784678,-73.98222617,Butter Lane,40.72632427197354,-73.98422169362344,Cupcake Shop
East Village,40.72784678,-73.98222617,Desnuda,40.72630298997317,-73.98416974845749,Wine Bar
East Village,40.72784678,-73.98222617,Málà Project,40.727126,-73.98545,Chinese Restaurant
East Village,40.72784678,-73.98222617,Luke's Lobster,40.72686042258368,-73.98543075201313,Seafood Restaurant
East Village,40.72784678,-73.98222617,Oiji,40.727168125595306,-73.98564524259254,Korean Restaurant
East Village,40.72784678,-73.98222617,C & B Cafe,40.725122,-73.981602,Coffee Shop
East Village,40.72784678,-73.98222617,The Brant Foundation Art Study Center,40.726009877430975,-73.98522676126714,Art Gallery
East Village,40.72784678,-73.98222617,Luthun,40.73000684321368,-73.98184776306152,New American Restaurant
East Village,40.72784678,-73.98222617,The Immigrant,40.72845727436527,-73.98537242582132,Wine Bar
East Village,40.72784678,-73.98222617,Caracas Arepa Bar,40.726843475129655,-73.985446728216,Arepa Restaurant
East Village,40.72784678,-73.98222617,Papilles,40.726440000000004,-73.98398,French Restaurant
East Village,40.72784678,-73.98222617,Ho Foods,40.726520705058796,-73.98466190886097,Taiwanese Restaurant
East Village,40.72784678,-73.98222617,Motorino,40.73016173279871,-73.98393602503445,Pizza Place
East Village,40.72784678,-73.98222617,Suki Curry,40.72715710327842,-73.9861343187004,Japanese Restaurant
East Village,40.72784678,-73.98222617,The Roost,40.72908444877913,-73.9786384670417,Bar
East Village,40.72784678,-73.98222617,Rue B,40.727890963811404,-73.97917824992668,Jazz Club
East Village,40.72784678,-73.98222617,Kyo Ya,40.72682375408313,-73.98537854291173,Japanese Restaurant
East Village,40.72784678,-73.98222617,Saltwater Coffee,40.73019908400026,-73.98395957573564,Café
East Village,40.72784678,-73.98222617,East Village Social (EVS),40.726897995553685,-73.98364076226777,Bar
East Village,40.72784678,-73.98222617,Abraço,40.72724250629786,-73.98609906435013,Coffee Shop
East Village,40.72784678,-73.98222617,Tailors Atelier,40.72858293211245,-73.98577014757413,Tailor Shop
East Village,40.72784678,-73.98222617,Banh Mi Zon,40.725771,-73.984462,Vietnamese Restaurant
East Village,40.72784678,-73.98222617,Casey Rubber Stamp,40.729961572238864,-73.98509847052101,Arts & Crafts Store
East Village,40.72784678,-73.98222617,Mokyo,40.727179,-73.984056,Korean Restaurant
East Village,40.72784678,-73.98222617,Drop Off Service,40.72992340374039,-73.98081913622887,Bar
East Village,40.72784678,-73.98222617,Buenos Aires,40.72522845614682,-73.98328503536244,Argentinian Restaurant
East Village,40.72784678,-73.98222617,Good Night Sonny,40.727598,-73.98508,Cocktail Bar
East Village,40.72784678,-73.98222617,A-1 Records,40.725633787929,-73.98449800529961,Record Shop
East Village,40.72784678,-73.98222617,Ladybird,40.72651436911113,-73.98466888002645,Vegetarian / Vegan Restaurant
East Village,40.72784678,-73.98222617,Fabulous Fanny's,40.7285359500563,-73.98564896998039,Thrift / Vintage Store
East Village,40.72784678,-73.98222617,Hawa Smoothies & Bubble Tea,40.7309500878534,-73.98154476078437,Juice Bar
East Village,40.72784678,-73.98222617,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant
East Village,40.72784678,-73.98222617,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega
East Village,40.72784678,-73.98222617,The Organic Grill,40.72730639903927,-73.98553941187882,Vegetarian / Vegan Restaurant
East Village,40.72784678,-73.98222617,Creative Little Garden,40.724762131182715,-73.98247982553104,Garden
East Village,40.72784678,-73.98222617,Ace Of Cuts Barber Shop,40.72506707545453,-73.98297806787323,Salon / Barbershop
East Village,40.72784678,-73.98222617,Honest Chops,40.72880655741807,-73.98628403433696,Butcher
East Village,40.72784678,-73.98222617,Ave A Pilates,40.726096595312875,-73.98371307371839,Pilates Studio
East Village,40.72784678,-73.98222617,Yuca Bar & Restaurant,40.72605518774885,-73.98363284440495,Tapas Restaurant
East Village,40.72784678,-73.98222617,Hi-Collar,40.729449019976,-73.98591848402724,Coffee Shop
Financial District,40.70710711,-74.01066545,Manhatta,40.70765446542056,-74.00913779853676,New American Restaurant
Financial District,40.70710711,-74.01066545,Physique 57,40.706843676084894,-74.01301424688859,Gym / Fitness Center
Financial District,40.70710711,-74.01066545,Fearless Girl,40.706772,-74.010963,Monument / Landmark
Financial District,40.70710711,-74.01066545,Black Fox Coffee Co.,40.70657289005604,-74.00815534778381,Coffee Shop
Financial District,40.70710711,-74.01066545,Equinox Wall Street,40.70727326752029,-74.01054311858566,Gym
Financial District,40.70710711,-74.01066545,Neapolitan Express,40.70690829999999,-74.0096853,Pizza Place
Financial District,40.70710711,-74.01066545,Crunch - FiDi,40.708614,-74.010013,Gym / Fitness Center
Financial District,40.70710711,-74.01066545,One Medical,40.706204,-74.011712,Doctor's Office
Financial District,40.70710711,-74.01066545,The Capital Grille,40.70790272478362,-74.01008616860734,American Restaurant
Financial District,40.70710711,-74.01066545,sweetgreen,40.7056257,-74.0082823,Salad Place
Financial District,40.70710711,-74.01066545,Greenwich St Jewelers,40.70800437019543,-74.0128005461096,Jewelry Store
Financial District,40.70710711,-74.01066545,La Colombe Torrefaction,40.705898810664266,-74.00842129724238,Coffee Shop
Financial District,40.70710711,-74.01066545,Delmonico's,40.7051528646903,-74.01055116348026,Steakhouse
Financial District,40.70710711,-74.01066545,Taim,40.70772671818465,-74.00826536952118,Falafel Restaurant
Financial District,40.70710711,-74.01066545,Bluestone Lane,40.70626842555141,-74.0116873383522,Café
Financial District,40.70710711,-74.01066545,The Setai Spa Wall Street,40.70613076209745,-74.01141965805377,Spa
Financial District,40.70710711,-74.01066545,For Five Coffee Roasters,40.709554,-74.010576,Coffee Shop
Financial District,40.70710711,-74.01066545,Crown Shy,40.70618693053086,-74.00749011603791,Restaurant
Financial District,40.70710711,-74.01066545,DeNatale Jewelers,40.708609,-74.011671,Jewelry Store
Financial District,40.70710711,-74.01066545,Blue Spoon Coffee Co.,40.708103,-74.007614,Coffee Shop
Financial District,40.70710711,-74.01066545,Luke's Lobster,40.704488,-74.010915,Seafood Restaurant
Financial District,40.70710711,-74.01066545,William Beaver House,40.705217040131174,-74.01004515691803,Event Space
Financial District,40.70710711,-74.01066545,Minas Shoe Repair,40.70593187465497,-74.00843066267862,Shoe Store
Financial District,40.70710711,-74.01066545,Champs Gourmet Deli,40.706470210885726,-74.0115586671376,Deli / Bodega
Financial District,40.70710711,-74.01066545,Cipriani Wall Street,40.7060378788768,-74.00926866051051,Event Space
Financial District,40.70710711,-74.01066545,City Acres Market,40.7062610487484,-74.0077295435263,Food Court
Financial District,40.70710711,-74.01066545,CAVA,40.705912,-74.0087867,Mediterranean Restaurant
Financial District,40.70710711,-74.01066545,9/11 Tribute Museum,40.70799508624903,-74.01370126432805,Museum
Financial District,40.70710711,-74.01066545,45 Wall Roof Deck,40.706337259141726,-74.00951257932776,Roof Deck
Financial District,40.70710711,-74.01066545,AKA Wall Street,40.70803,-74.00785,Hotel
Financial District,40.70710711,-74.01066545,Crossfit Wall Street,40.70554386423745,-74.01213909064103,Gym
Financial District,40.70710711,-74.01066545,Simply Wine,40.708751,-74.009614,Wine Shop
Financial District,40.70710711,-74.01066545,La Petite Cave,40.70759735447235,-74.00811825980391,Wine Shop
Financial District,40.70710711,-74.01066545,Reserve Cut,40.706131938349245,-74.01135377427823,Steakhouse
